index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,b11,b12,b13,b14,b15,b16,b17,b18,b21,b22,b23,b24,b25,b26,b27,b28,b31,b32,b33,b34,b35,b36,b37,b38,b41,b42,b43,b44,b45,b46,b47,b48,b51,b52,b53,b54,b55,b56,b57,b58,b61,b62,b63,b64,b65,b66,b67,b68,b71,b72,b73,b74,b75,b76,b77,b78,b81,b82,b83,b84,b85,b86,b87,b88,Score,Joint,Is_there,where_x,where_y,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Category,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity_LAG1
1224,313-199,25,313-199PL1,Present,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-855,0.4,0.0,1224,0,32.0,NOTHING,4,0.058823529411764705,4,0.9411764705882353,0.0625,4,32.0,1.0,0.16666666666666666,0.21568627450980393,RS,NOTHING,NOTHING,14.0
1225,313-199,26,313-199PL1,Absent,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-823,1.0,0.0,1225,0,-64.0,NOTHING,3,0.16666666666666666,3,0.8333333333333334,0.046875,3,-64.0,0.4,0.0,0.9411764705882353,NOTHING,NOTHING,RS,4.0
1230,313-199,31,313-199PL1,Absent,3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-855,1.0,0.0,1230,0,-64.0,NOTHING,5,0.0,5,1.0,0.078125,5,32.0,1.0,0.09090909090909091,1.0,RS,RS,NOTHING,9.0
1231,313-199,32,313-199PL1,Present,3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,6,0,0,0,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-919,0.4,0.0,1231,0,32.0,RS,7,0.09090909090909091,7,0.9090909090909091,0.109375,7,32.0,1.0,0.25,1.0,NOTHING,NOTHING,NOTHING,5.0
1253,313-199,54,313-199PL1,Present,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-1367,0.4,0.0,1253,0,32.0,NOTHING,0,1.0,0,0.0,0.0,0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,0.0
1254,313-199,55,313-199PL1,Absent,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-1335,1.0,0.0,1254,0,32.0,NOTHING,0,1.0,0,0.0,0.0,0,-64.0,0.4,1.0,0.0,NOTHING,NOTHING,,0.0
1263,313-199,4,313-199PL2,Present,68301,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,2,3,4,0,0,0,0,8,7,6,5,0,0,0,0,9,10,11,12,0,0,0,0,16,15,14,13,0,0,0,0,17,18,19,20,0,0,0,0,24,23,22,21,0,0,0,0,25,26,27,28,0,0,0,0,32,31,30,29,0,0,0,0,-96.0,32,Unicorn_Absent,-1,-1,Unicorn_Absent,-41,0.2,4.0,1263,0,0.0,LEFT,32,,63,,0.484375,0,,,1.0,,,LEFT,ALL,
1273,313-199,14,313-199PL2,Absent,6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-283,1.0,0.0,1273,0,-64.0,NOTHING,0,0.0,32,0.175,0.5,0,31.0,0.99375,1.0,0.19122023809523808,NOTHING,NOTHING,RS,3.0
1274,313-199,15,313-199PL2,Present,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-347,0.4,0.0,1274,0,-14.0,NOTHING,0,1.0,38,0.5416666666666667,0.59375,0,32.0,1.0,0.0,0.175,NOTHING,RS,NOTHING,0.0
1275,313-199,16,313-199PL2,Absent,19042,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,47,0,37,43,42,0,65,64,0,49,45,44,60,66,41,61,36,0,38,39,0,58,67,68,35,50,34,0,32,55,30,70,0,54,0,51,71,52,0,29,19,20,21,23,0,25,26,28,18,16,15,72,13,12,0,10,1,2,3,4,7,6,8,9,-14.0,46,Unicorn_Absent,-1,-1,Unicorn_Absent,-361,0.7125,0.0,1275,0,31.0,RS,53,0.0,59,0.5,0.203125,11,-64.0,0.4,0.0,0.5416666666666667,NOTHING,NOTHING,RS,0.0
1284,313-199,25,313-199PL2,Absent,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-279,1.0,0.0,1284,0,32.0,NOTHING,0,1.0,4,0.9411764705882353,0.0625,0,-64.0,0.4,1.0,0.21568627450980393,NOTHING,NOTHING,NOTHING,0.0
1285,313-199,26,313-199PL2,Absent,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-247,1.0,0.0,1285,0,-64.0,NOTHING,0,1.0,3,0.8333333333333334,0.046875,0,32.0,1.0,1.0,0.9411764705882353,NOTHING,NOTHING,NOTHING,0.0
1290,313-199,31,313-199PL2,Absent,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-279,1.0,0.0,1290,0,32.0,NOTHING,0,1.0,5,1.0,0.078125,0,32.0,1.0,1.0,1.0,NOTHING,NOTHING,NOTHING,0.0
1291,313-199,32,313-199PL2,Absent,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-247,1.0,0.0,1291,0,32.0,NOTHING,0,1.0,7,0.9090909090909091,0.109375,0,32.0,1.0,1.0,1.0,NOTHING,NOTHING,NOTHING,0.0
1313,313-199,54,313-199PL2,Absent,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-983,1.0,0.0,1313,0,32.0,NOTHING,0,1.0,0,0.0,0.0,0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,0.0
1314,313-199,55,313-199PL2,Absent,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,-951,1.0,0.0,1314,0,32.0,NOTHING,0,1.0,0,0.0,0.0,0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,,0.0
1321,331-863,2,331-863PL1,Absent,57710,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,28,27,26,25,24,23,22,30,16,13,17,18,19,20,21,31,15,14,12,5,6,8,11,32,33,41,3,4,7,72,10,34,35,38,1,2,71,70,61,36,37,39,40,68,44,69,62,49,48,47,46,67,66,65,63,50,51,52,53,54,56,57,64,-25.0,57,Unicorn_Absent,-1,-1,Unicorn_Absent,-89,0.64375,0.0,1321,0,20.0,ALL,64,,64,,0.109375,0,,,1.0,,,ALL,ALL,
1322,331-863,3,331-863PL1,Absent,36597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,24,25,45,44,47,50,3,4,23,27,42,46,48,49,5,6,22,28,40,53,51,52,7,8,21,29,39,54,55,56,9,11,10,30,38,59,58,57,12,13,20,32,37,60,61,64,14,15,19,33,36,62,63,65,16,17,18,34,35,68,67,66,20.0,12,Unicorn_Absent,-1,-1,Unicorn_Absent,-69,0.925,57.0,1322,0,26.0,ALL,64,1.0,64,0.8103448275862069,0.8125,0,-25.0,0.64375,1.0,,ALL,ALL,RS,0.0
1330,331-863,11,331-863PL1,Absent,28366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,65,64,63,62,61,59,60,52,51,53,54,55,56,57,58,50,48,46,44,45,43,42,41,49,28,30,31,33,35,37,40,25,26,27,29,32,34,36,39,8,2,1,3,4,5,6,7,9,10,11,12,13,14,15,16,24,22,23,21,19,20,18,17,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,156,1.0,1.0,1330,0,24.0,ALL,64,0.671875,64,0.671875,1.0,0,22.0,0.9375,0.953125,0.6264204545454546,RS,ALL,RS,19.0
1331,331-863,12,331-863PL1,Absent,29359,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,66,65,0,15,10,6,8,61,62,64,63,16,12,9,7,57,56,47,46,21,17,13,14,58,55,49,44,22,20,18,19,59,53,48,43,23,24,26,27,60,52,51,41,37,36,28,29,67,68,50,5,38,35,32,31,0,1,2,4,39,40,33,34,24.0,8,Unicorn_Absent,-1,-1,Unicorn_Absent,180,0.95,0.0,1331,0,25.0,ALL,61,0.953125,64,0.953125,0.875,3,32.0,1.0,0.6290322580645161,0.671875,ALL,RS,BOTTOM,0.0
1334,331-863,15,331-863PL1,Absent,17264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,9,11,13,15,1,2,6,8,10,12,14,16,32,30,29,27,23,21,19,17,33,31,28,26,24,22,20,18,30.0,2,Unicorn_Absent,-1,-1,Unicorn_Absent,267,0.9875,0.0,1334,0,32.0,BOTTOM,32,0.8,64,0.08947368421052637,0.96875,0,25.0,0.95625,1.0,0.3165322580645161,RS,BOTTOM,BOTTOM,8.0
1338,331-863,19,331-863PL1,Absent,15126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,30,27,21,24,22,23,33,31,28,26,20,19,18,17,1,2,6,12,8,10,13,15,4,3,7,5,9,11,14,16,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,395,1.0,0.0,1338,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.05882352941176472,BOTTOM,BOTTOM,BOTTOM,0.0
1341,331-863,22,331-863PL1,Absent,15673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,2,5,12,10,14,15,17,3,4,6,8,11,13,16,18,35,33,27,29,23,24,20,19,34,32,30,28,25,26,21,22,31.0,1,Unicorn_Absent,-1,-1,Unicorn_Absent,490,0.99375,0.0,1341,0,32.0,BOTTOM,33,0.9696969696969697,64,0.030303030303030276,0.984375,1,32.0,1.0,0.9696969696969697,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
1342,331-863,23,331-863PL1,Absent,14743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,8,9,23,21,19,18,16,14,12,11,24,22,20,17,15,13,33,34,25,26,27,28,29,31,32,35,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,522,1.0,1.0,1342,0,32.0,BOTTOM,32,0.9696969696969697,64,0.030303030303030276,1.0,0,31.0,0.99375,1.0,0.030303030303030276,BOTTOM,BOTTOM,BOTTOM,1.0
1343,331-863,24,331-863PL1,Absent,13864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,8,10,12,14,16,2,5,7,9,11,13,15,17,32,30,28,26,24,22,20,18,33,31,29,27,25,23,21,19,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,554,1.0,0.0,1343,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.030303030303030276,BOTTOM,BOTTOM,BOTTOM,0.0
1349,331-863,30,331-863PL1,Absent,14058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14,16,24,23,22,21,20,18,19,17,25,26,27,29,30,31,32,33,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,746,1.0,0.0,1349,0,31.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,0.9696969696969697,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
1352,331-863,33,331-863PL1,Absent,13833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,5,6,8,7,16,15,14,13,12,11,10,9,17,18,19,20,21,22,23,24,32,31,30,29,28,27,26,25,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,841,1.0,0.0,1352,0,32.0,BOTTOM,32,0.9696969696969697,64,0.030303030303030276,1.0,0,31.0,0.99375,1.0,0.030303030303030276,BOTTOM,BOTTOM,BOTTOM,1.0
1363,331-863,44,331-863PL1,Absent,14209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,7,9,11,13,15,3,2,6,8,10,12,14,16,31,29,27,25,22,20,19,17,32,30,28,26,24,23,33,34,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1193,1.0,0.0,1363,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
1364,331-863,45,331-863PL1,Absent,15433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,6,8,9,17,16,15,14,13,12,11,10,18,20,22,24,26,30,31,33,34,19,21,23,25,28,29,32,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1225,1.0,0.0,1364,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
1368,331-863,49,331-863PL1,Absent,14704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14,16,24,23,22,21,20,19,18,17,25,26,27,28,30,31,32,33,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1353,1.0,0.0,1368,0,32.0,BOTTOM,32,1.0,64,0.0,1.0,0,32.0,1.0,1.0,0.0,BOTTOM,BOTTOM,BOTTOM,0.0
1376,331-863,57,331-863PL1,Absent,14695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,10,12,14,15,18,4,5,7,8,11,13,16,17,33,31,29,26,24,23,20,19,34,32,30,28,25,22,21,27,32.0,0,Unicorn_Absent,-1,-1,Unicorn_Absent,1608,1.0,0.0,1376,0,32.0,BOTTOM,32,1.0,64,0.030303030303030276,1.0,0,31.0,0.99375,1.0,0.030303030303030276,BOTTOM,BOTTOM,BOTTOM,0.0
1381,331-863,2,331-863PL2,Absent,57908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,3,4,6,7,9,11,30,31,50,48,47,46,45,10,29,32,49,56,58,59,44,12,28,33,51,55,57,43,0,13,26,35,52,54,42,0,0,14,27,36,53,40,0,60,0,15,25,37,38,39,61,0,0,16,24,23,22,21,20,19,18,17,-25.0,57,Unicorn_Absent,-1,-1,Unicorn_Absent,-89,0.64375,0.0,1381,0,20.0,RS,57,,64,,0.109375,7,,,0.1896551724137931,,,RS,RS,
1382,331-863,3,331-863PL2,Absent,39483,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,11,9,20.0,12,Unicorn_Absent,-1,-1,Unicorn_Absent,-69,0.925,57.0,1382,0,26.0,RS,12,0.1896551724137931,64,0.8103448275862069,0.8125,12,-25.0,0.64375,0.058823529411764705,,RS,RS,RS,7.0
